block_timestamp,price
1696416420,1000000000100000000
1696416985,1000000000100000000
1696417555,1000000000100000000
1696418110,1000000000100000000
1696418690,1000000000100000000
1696419280,1000000000100000000
1696419850,1000000000100000000
1696420440,1000000000100000000
1696421005,1000000000100000000
1696421545,1000000000100000000
1696422120,1000000000100000000
1696422670,1000000000100000000
1696423205,1000000000100000000
1696423775,1000000000100000000
1696424345,1000000000100000000
1696424895,1000000000100000000
1696425440,1000000000100000000
1696426000,1000000000100000000
1696426550,1000000000100000000
1696427060,1000000000100000000
1696427615,1000000000100000000
1696428165,1000000000100000000
1696428715,1000000000100000000
1696429275,1000000000100000000
1696429805,1000000000100000000
1696430340,1000000000100000000
1696430860,1000000000100000000
1696431400,1000000000100000000
1696431920,1000000000100000000
1696432475,1000000000100000000
1696433020,1000000000100000000
1696433575,1000000000100000000
1696434140,1000000000100000000
1696434685,1000000000100000000
1696435250,1000000000100000000
1696435800,1000000000100000000
1696436335,1000000000100000000
1696436860,1000000000100000000
1696437410,1000000000100000000
1696437940,1000000000100000000
1696438500,1000000000100000000
1696439050,1000000000100000000
1696439590,1000000000100000000
1696440125,1000000000100000000
1696440655,1000000000100000000
1696441170,1000000000100000000
1696441725,1000000000100000000
1696442270,1000000000100000000
1696442820,1000000000100000000
1696443350,1000000000100000000
1696443930,1000000000100000000
1696444465,1000000000100000000
1696445005,1000000000100000000
1696445570,1000000000100000000
1696446135,1000000000100000000
1696446690,1000000000100000000
1696447215,1000000000100000000
1696447760,1000000000100000000
1696448330,1000000000100000000
1696448865,1000000000100000000
1696449430,1000000000100000000
1696449985,1000000000100000000
1696450510,1000000000100000000
1696451060,1000000000100000000
1696451585,1000000000100000000
1696452100,1000000000100000000
1696452620,1000000000100000000
1696453165,1000000000100000000
1696453750,1000000000100000000
1696454290,1000000000100000000
1696454810,1000000000100000000
1696455325,1000000000100000000
1696455880,1000000000100000000
1696456445,1000000000100000000
1696457000,1000000000100000000
1696457535,1000000000100000000
1696458075,1000000000100000000
1696458615,1000000000100000000
1696459140,1000000000100000000
1696459690,1000000000100000000
1696460240,1000000000100000000
1696460775,1000000000100000000
1696461350,1000000000100000000
1696461910,1000000000100000000
1696462450,1000000000100000000
1696462995,1000000000100000000
1696463535,1000000000100000000
1696464095,1000000000100000000
1696464620,1000000000100000000
1696465185,1000000000100000000
1696465735,1000000000100000000
1696466280,1000000000100000000
1696466835,1000000000100000000
1696467375,1000000000100000000
1696467915,1000000000100000000
1696468455,1000000000100000000
1696468990,1000000000100000000
1696469530,1000000000100000000
1696470085,1000000000100000000
1696470625,1000000000100000000
1696471210,1000000000100000000
1696471740,1000000000100000000
1696472315,1000000000100000000
1696472845,1000000000100000000
1696473390,1000000000100000000
1696473945,1000000000100000000
1696474490,1000000000100000000
1696475010,1000000000100000000
1696475595,1000000000100000000
1696476170,1000000000100000000
1696476710,1000000000100000000
1696477245,1000000000100000000
1696477775,1000000000100000000
1696478315,1000000000100000000
1696478840,1000000000100000000
1696479380,1000000000100000000
1696479900,1000000000100000000
1696480420,1000000000100000000
1696480955,1000000000100000000
1696481510,1000000000100000000
1696482030,1000000000100000000
1696482580,1000000000100000000
1696483125,1000000000100000000
1696483695,1000000000100000000
1696484235,1000000000100000000
1696484765,1000000000100000000
1696485280,1000000000100000000
1696485820,1000000000100000000
1696486365,1000000000100000000
1696486890,1000000000100000000
1696487410,1000000000100000000
1696487955,1000000000100000000
1696488480,1000000000100000000
1696489015,1000000000100000000
1696489550,1000000000100000000
1696490090,1000000000100000000
1696490630,1000000000100000000
1696491165,1000000000100000000
1696491680,1000000000100000000
1696492215,1000000000100000000
1696492765,1000000000100000000
1696493315,1000000000100000000
1696493850,1000000000100000000
1696494395,1000000000100000000
1696494940,1000000000100000000
1696495460,1000000000100000000
1696496005,1000000000100000000
1696496555,1000000000100000000
1696497090,1000000000100000000
1696497625,1000000000100000000
1696498175,1000000000100000000
1696498725,1000000000100000000
1696499265,1000000000100000000
1696499790,1000000000100000000
1696500330,1000000000100000000
1696500890,1000000000100000000
1696501440,1000000000100000000
1696501985,1000000000100000000
1696502520,1000000000100000000
1696503050,1000000000100000000
1696503580,1000000000100000000
1696504145,1000000000100000000
1696504680,1000000000100000000
1696505225,1000000000100000000
1696505770,1000000000100000000
1696506305,1000000000100000000
1696506845,1000000000100000000
1696507375,1000000000100000000
1696507905,1000000000100000000
1696508450,1000000000100000000
1696509010,1000000000100000000
1696509575,1000000000100000000
1696510130,1000000000100000000
1696510675,1000000000100000000
1696511210,1000000000100000000
1696511760,1000000000100000000
1696512300,1000000000100000000
1696512840,1000000000100000000
1696513390,1000000000100000000
1696513935,1000000000100000000
1696514480,1000000000100000000
1696515035,1000000000100000000
1696515600,1000000000100000000
1696516155,1000000000100000000
1696516720,1000000000100000000
1696517255,1000000000100000000
1696517800,1000000000100000000
1696518315,1000000000100000000
1696518860,1000000000100000000
1696519400,1000000000100000000
1696519955,1000000000100000000
1696520520,1000000000100000000
1696521060,1000000000100000000
1696521605,1000000000100000000
1696522165,1000000000100000000
1696522780,1000000000100000000
1696523355,1011872528054334793
1696523910,1012244336368446800
1696524450,1012491462694871790
1696524995,1012592054492857590
1696525520,1012666060770166637
1696526070,1012723273213216737
1696526615,1012787592798437139
1696527175,1012832323291102813
1696527705,1012873853842760537
1696528245,1012901860405090535
1696528775,1012943069726658319
1696529330,1012963773189325222
1696529880,1013000343805888943
1696530435,1013022154332770680
1696531000,1013043558984943919
1696531545,1013066663772943467
1696532115,1013084551350749568
1696532660,1013106994580991038
1696533190,1013122243555619581
1696533780,1013137891299820321
1696534340,1013157402809319859
1696534890,1013157402809319859
1696535440,1013191391918811095
1696535995,1013206125949736175
1696536515,1013214162693877127
1696537045,1013214162693877127
1696537600,1013242876890658549
1696538165,1013254837496419197
1696538695,1013263102091147430
1696539235,1013278289966063154
1696539780,1013288763021322110
1696540355,1013297319246939590
1696540900,1013310220047060428
1696541445,1013321619995456258
1696542000,1013330812946478821
1696542545,1013341459977353835
1696543065,1013352200403236525
1696543610,1013362193669057810
1696544155,1013372467119902121
1696544710,1013383767915830864
1696545245,1013389091431368340
1696545830,1013400672412537586
1696546395,1013413508595636189
1696546945,1013424121235899839
1696547525,1013435195295305387
1696548090,1013446269354710934
1696548635,1013451898668242088
1696549185,1013462966191477935
1696549780,1013474027178544082
1696550330,1013485180340502447
1696550900,1013496241327568593
1696551455,1013507302314634740
1696552005,1013518363301700887
1696552550,1013523985970126178
1696553105,1013536785010358377
1696553630,1013545961549114921
1696554155,1013556773510620157
1696554695,1013567767185764136
1696555270,1013578670004088743
1696555810,1013584303126889790
1696556360,1013595024231575654
1696556910,1013605927049900262
1696557440,1013616829868224869
1696557995,1013627732686549476
1696558535,1013633274952531152
1696559100,1013644177770855759
1696559625,1013654912188814695
1696560140,1013665478206407959
1696560680,1013676044224001224
1696561240,1013681415282944466
1696561800,1013693037902297057
1696562330,1013703603919890321
1696562900,1013714257987630196
1696563445,1013724912055370071
1696563960,1013730107014020093
1696564485,1013740673031613357
1696565025,1013751239049206621
1696565565,1013761805066799886
1696566090,1013771314482633824
1696566670,1013778798736638547
1696567225,1013790245235708288
1696567755,1013790245235708288
1696568315,1013790245235708288
1696568840,1013812169703070688
1696569385,1013812169703070688
1696569945,1013812169703070688
1696570500,1013812169703070688
1696571060,1013812169703070688
1696571615,1013860789024834916
1696572150,1013870564184395461
1696572705,1013886835682611020
1696573255,1013886835682611020
1696573805,1013901104549097436
1696574350,1013901104549097436
1696574895,1013901104549097436
1696575440,1013901104549097436
1696575985,1013937365475930492
1696576510,1013950660879491938
1696577045,1013954977569631779
1696577590,1013969307803176998
1696578155,1013981036938806176
1696578670,1013989739426833599
1696579240,1013998835655673453
1696579780,1014006353069141520
1696580340,1014016393827703672
1696580875,1014022501730846636
1696581435,1014035300395812058
1696581975,1014041575859972024
1696582515,1014053258765990269
1696583070,1014062756297281366
1696583620,1014071602538973273
1696584165,1014073291366932637
1696584735,1014088708461389625
1696585285,1014094406536454551
1696585845,1014100656999226489
1696586420,1014112414571573944
1696587000,1014125648120918249
1696587555,1014130358705950692
1696588145,1014142066521916086
1696588705,1014151762744701553
1696589245,1014160535450679299
1696589850,1014169816120715629
1696590415,1014177916832635745
1696591005,1014183866299649762
1696591565,1014192709808006517
1696592110,1014201745164371653
1696592660,1014206614587600227
1696593215,1014212601883404562
1696593780,1014218534859976292
1696594350,1014224557980640841
1696594910,1014227520174842636
1696595460,1014235061461495243
1696596000,1014239298562297445
1696596535,1014245258634289457
1696597055,1014251203294272329
1696597595,1014256094988496728
1696598150,1014260010067608710
1696598700,1014266293511355678
1696599230,1014272235733323022
1696599765,1014277404933821380
1696600300,1014282332582894580
1696600830,1014286100762503129
1696601360,1014291946263045860
1696601875,1014297741552230290
1696602410,1014300638891605129
1696602945,1014306354564771510
1696603490,1014311921548083852
1696604050,1014316936618082620
1696604615,1014322108484550150
1696605165,1014324909238331605
1696605705,1014329904170070437
1696606230,1014335070977095926
1696606760,1014340237546026354
1696607310,1014345618505804097
1696607850,1014349403282119936
1696608380,1014353134684882286
1696608900,1014358187187222953
1696609470,1014363200064359941
1696610005,1014368091708281158
1696610535,1014370496740113345
1696611075,1014375426496749162
1696611585,1014380310163297248
1696612125,1014385193829845333
1696612650,1014387635663119375
1696613180,1014392560026888695
1696613715,1014396669101304917
1696614240,1014401792813855908
1696614760,1014406792774915153
1696615290,1014406792774915153
1696615815,1014414779802249769
1696616335,1014417549499695601
1696616880,1014422585319962835
1696617410,1014422585319962835
1696617955,1014431591748439340
1696618505,1014431591748439340
1696619030,1014440554407388233
1696619585,1014443394182202984
1696620120,1014448980150681165
1696620685,1014451547567505533
1696621200,1014451547567505533
1696621740,1014451547567505533
1696622295,1014451547567505533
1696622835,1014470373475071530
1696623395,1014470373475071530
1696623925,1014470373475071530
1696624455,1014482303681312139
1696625005,1014487067650651188
1696625545,1014491095722287457
1696626075,1014491715425568543
1696626600,1014495975885626008
1696627140,1014501475725686606
1696627685,1014503974089101270
1696628215,1014509355098858652
1696628745,1014513736777763808
1696629265,1014520117019045291
1696629790,1014521346932907405
1696630310,1014526881530531190
1696630825,1014526881530531190
1696631345,1014526881530531190
1696631865,1014538477749099415
1696632380,1014542125395689516
1696632925,1014542125395689516
1696633445,1014550599641812736
1696633975,1014550599641812736
1696634515,1014550599641812736
1696635045,1014550599641812736
1696635560,1014565164513962588
1696636095,1014565164513962588
1696636645,1014565164513962588
1696637185,1014577008045740700
1696637710,1014577008045740700
1696638250,1014577008045740700
1696638800,1014577008045740700
1696639325,1014577008045740700
1696639860,1014577008045740700
1696640395,1014602803181296265
1696640910,1014602803181296265
1696641440,1014602803181296265
1696641970,1014614129450655097
1696642495,1014614129450655097
1696643030,1014614129450655097
1696643545,1014614129450655097
1696644060,1014614129450655097
1696644610,1014614129450655097
1696645130,1014614129450655097
1696645650,1014614129450655097
1696646185,1014614129450655097
1696646725,1014614129450655097
1696647275,1014614129450655097
1696647810,1014614129450655097
1696648380,1014614129450655097
1696648925,1014614129450655097
1696649450,1014614129450655097
1696649980,1014614129450655097
1696650515,1014614129450655097
1696651050,1014685290457346506
1696651600,1014685290457346506
1696652125,1014685290457346506
1696652665,1014696564234735552
1696653175,1014696564234735552
1696653690,1014696564234735552
1696654200,1014696564234735552
1696654750,1014696564234735552
1696655270,1014696564234735552
1696655775,1014696564234735552
1696656310,1014696564234735552
1696656835,1014696564234735552
1696657345,1014732504128827181
1696657865,1014735272528449605
1696658395,1014740527560522277
1696658915,1014740527560522277
1696659415,1014740527560522277
1696659935,1014752287071996451
1696660470,1014756439647973914
1696661010,1014756439647973914
1696661525,1014756439647973914
1696662040,1014766949699874607
1696662545,1014769298169135059
1696663070,1014769298169135059
1696663595,1014769298169135059
1696664125,1014769298169135059
1696664645,1014769298169135059
1696665185,1014769298169135059
1696665710,1014769298169135059
1696666225,1014796598244391723
1696666755,1014796598244391723
1696667260,1014805942937033284
1696667785,1014806558672590519
1696668315,1014806558672590519
1696668860,1014806558672590519
1696669395,1014820177294060839
1696669915,1014824268510655526
1696670430,1014829187890457684
1696670940,1014832937795919263
1696671470,1014836290219208025
1696672010,1014839462402419973
1696672555,1014844689295212388
1696673085,1014848032083889364
1696673610,1014851163749070952
1696674135,1014854216553950626
1696674660,1014859012938567080
1696675180,1014862257428984823
1696675715,1014864243851689563
1696676225,1014868249804144122
1696676760,1014872222649553603
1696677285,1014876211958316479
1696677805,1014878203290409958
1696678375,1014882517303595602
1696678900,1014887227213842156
1696679450,1014890173544299185
1696679965,1014894265789103780
1696680480,1014896138201383379
1696681020,1014900605646410188
1696681555,1014904031482937459
1696682075,1014907889000603872
1696682625,1014909721958866915
1696683155,1014913373227309878
1696683680,1014917024495752841
1696684195,1014920706191432829
1696684735,1014922531825654310
1696685250,1014926183094097273
1696685780,1014929834362540236
1696686315,1014933516058220224
1696686840,1014935372119678731
1696687370,1014939415737787563
1696687900,1014942627556682305
1696688430,1014946263578056512
1696688965,1014948081588743615
1696689520,1014951747910295940
1696690035,1014955383795259539
1696690575,1014959019161862829
1696691125,1014962627340779805
1696691670,1014965283244227362
1696692185,1014968028347944293
1696692710,1014971584087122362
1696693250,1014975114469439917
1696693765,1014976879653397876
1696694290,1014980439165135057
1696694805,1014983969258123851
1696695325,1014987499300568124
1696695855,1014989264321790260
1696696385,1014993912211008552
1696696920,1014996353948881006
1696697460,1014999879226145043
1696697970,1015001729055618434
1696698490,1015005164433229737
1696699025,1015009216415241912
1696699565,1015012240715479297
1696700105,1015015764170339462
1696700625,1015017525896942958
1696701155,1015021049339404323
1696701660,1015024572781865688
1696702175,1015026363865116882
1696702705,1015029887307578247
1696703215,1015033410750039612
1696703740,1015036934192500976
1696704265,1015038695913731659
1696704805,1015042248718212478
1696705330,1015045772160674152
1696705860,1015049295603135825
1696706410,1015052819045597498
1696706960,1015055021197136043
1696707475,1015058104138103913
1696708040,1015061686221895153
1696708570,1015065179910771978
1696709080,1015066941434575420
1696709605,1015070463476438330
1696710130,1015074043161831349
1696710645,1015077534822173720
1696711170,1015080175573693160
1696711700,1015082845620345913
1696712230,1015086366560986907
1696712755,1015089887501627901
1696713265,1015091647971948398
1696713785,1015095256936105416
1696714305,1015098719168567894
1696714850,1015102240090280730
1696715365,1015104000545254072
1696715895,1015108020250776536
1696716440,1015111017046061977
1696716965,1015114454139372122
1696717485,1015116151638502531
1696718000,1015119546633909592
1696718515,1015122941597512208
1696719055,1015126356943439584
1696719565,1015128049473202255
1696720080,1015131434532727599
1696720600,1015134847801082320
1696721155,1015138232860607663
1696721705,1015139925390370335
1696722275,1015143310449895678
1696722840,1015146723718250399
1696723375,1015150136986604647
1696723905,1015153493473877300
1696724440,1015156877899411183
1696724975,1015158570111681843
1696725515,1015161982739761007
1696726040,1015165367164302326
1696726555,1015168751588843645
1696727120,1015171374517863167
1696727650,1015173856428500260
1696728175,1015177240852096296
1696728695,1015180625275692331
1696729205,1015182317487490349
1696729725,1015185701911086385
1696730255,1015189114538212388
1696730785,1015192498961808424
1696731360,1015195883385404459
1696731895,1015197575597202477
1696732430,1015201016427858447
1696732995,1015204372647924516
1696733520,1015207757071520551
1696734045,1015209449283318569
1696734575,1015212833706914605
1696735115,1015216218130510641
1696735660,1015219658961166610
1696736175,1015223015181232679
1696736705,1015224707393030697
1696737250,1015228176427216634
1696737780,1015231645457720902
1696738310,1015234878027381675
1696738860,1015236564585465556
1696739415,1015240525262414705
1696739940,1015243303099094352
1696740505,1015246698232813919
1696741015,1015250065307482013
1696741530,1015251748844770062
1696742050,1015255108349622620
1696742610,1015258489391822005
1696743150,1015261870433930158
1696743675,1015263519041192345
1696744185,1015266872140708658
1696744705,1015270225240224970
1696745225,1015273578339741283
1696745755,1015275310774491377
1696746285,1015279725688854522
1696746825,1015281989028842117
1696747345,1015285342125120036
1696747870,1015288192256956267
1696748390,1015290399710662195
1696748890,1015293752804899048
1696749420,1015297105875478676
1696749935,1015299396862083048
1696750450,1015302524726001481
1696750995,1015305484994642600
1696751530,1015308864105834837
1696752055,1015310539698161566
1696752570,1015313890882815024
1696753120,1015317381700162376
1696753635,1015320612852998201
1696754160,1015322280256232237
1696754705,1015325615062675837
1696755225,1015328949869143907
1696755745,1015332284675611978
1696756275,1015333962448892578
1696756785,1015337220127822723
1696757305,1015340434740182419
1696757840,1015343612838010552
1696758400,1015346176252046536
1696758960,1015348888526108863
1696759500,1015348888526108863
1696760030,1015348888526108863
1696760555,1015348888526108863
1696761125,1015358425487873016
1696761665,1015358425487873016
1696762220,1015363269236485408
1696762785,1015363269236485408
1696763345,1015363269236485408
1696763890,1015363269236485408
1696764415,1015363269236485408
1696764950,1015379506250525043
1696765510,1015379707006682926
1696766040,1015379707006682926
1696766590,1015379707006682926
1696767135,1015388038492808871
1696767690,1015391099545827622
1696768205,1015391099545827622
1696768755,1015391099545827622
1696769315,1015400947671794752
1696769825,1015403832114553857
1696770340,1015403832114553857
1696770875,1015409147942053549
1696771430,1015411930007530058
1696771955,1015414637548612101
1696772505,1015417121531212957
1696773055,1015419853871519866
1696773570,1015422660717928813
1696774115,1015425368103064199
1696774645,1015428000958107384
1696775185,1015430683489634500
1696775720,1015433341182880762
1696776250,1015435974037844972
1696776795,1015438010750547266
1696777330,1015440668372129840
1696777850,1015442953423511259
1696778400,1015446654211322950
1696778940,1015449335380798111
1696779470,1015451964064267953
1696780025,1015454716724356724
1696780560,1015457370189463415
1696781095,1015460023654547702
1696781620,1015462627522136854
1696782175,1015465057798541860
1696782705,1015467909653501213
1696783255,1015468458566995625
1696783780,1015468458566995625
1696784330,1015468458566995625
1696784890,1015468458566995625
1696785450,1015468458566995625
1696785985,1015468458566995625
1696786525,1015468458566995625
1696787100,1015488793533356205
1696787670,1015491041801369240
1696788205,1015494688444720039
1696788745,1015494688444720039
1696789285,1015498293472918325
1696789820,1015498293472918325
1696790370,1015505748769328387
1696790890,1015507073718732910
1696791450,1015507073718732910
1696791965,1015507073718732910
1696792515,1015515415972497678
1696793055,1015516618237313294
1696793580,1015520551339580219
1696794110,1015520551339580219
1696794630,1015520551339580219
1696795160,1015528282433795839
1696795720,1015528282433795839
1696796275,1015528282433795839
1696796810,1015528282433795839
1696797345,1015528282433795839
1696797880,1015542504579666787
1696798415,1015542504579666787
1696798970,1015542504579666787
1696799515,1015549992121978429
1696800060,1015552569003051257
1696800595,1015552569003051257
1696801150,1015552569003051257
1696801700,1015552569003051257
1696802230,1015552569003051257
1696802780,1015552569003051257
1696803345,1015552569003051257
1696803890,1015552569003051257
1696804410,1015573815852960973
1696804935,1015575979433681846
1696805475,1015577121998837174
1696806015,1015580039186443091
1696806565,1015580039186443091
1696807090,1015585484597477716
1696807620,1015589519378802854
1696808175,1015589519378802854
1696808685,1015589519378802854
1696809235,1015589519378802854
1696809785,1015589519378802854
1696810315,1015589519378802854
1696810850,1015604805383272382
1696811375,1015604805383272382
1696811880,1015604805383272382
1696812405,1015604805383272382
1696812940,1015604805383272382
1696813460,1015617515267623222
1696813970,1015617515267623222
1696814495,1015617515267623222
1696815020,1015617515267623222
1696815540,1015617515267623222
1696816090,1015617515267623222
1696816625,1015617515267623222
1696817150,1015617515267623222
1696817700,1015617515267623222
1696818215,1015617515267623222
1696818750,1015617515267623222
1696819290,1015644417399361921
1696819820,1015644417399361921
1696820345,1015644417399361921
1696820870,1015644417399361921
1696821395,1015644417399361921
1696821915,1015644417399361921
1696822455,1015644417399361921
1696822985,1015644417399361921
1696823515,1015644417399361921
1696824040,1015667382488372971
1696824565,1015667382488372971
1696825090,1015667382488372971
1696825595,1015667382488372971
1696826125,1015677443195466694
1696826680,1015680621124736010
1696827205,1015680621124736010
1696827735,1015680621124736010
1696828265,1015688778848448674
1696828795,1015691682095770645
1696829325,1015691682095770645
1696829845,1015691682095770645
1696830380,1015699235018000174
1696830930,1015699235018000174
1696831460,1015699235018000174
1696831985,1015707128030452151
1696832500,1015707128030452151
1696833015,1015710651192400206
1696833540,1015710651192400206
1696834060,1015710651192400206
1696834580,1015710651192400206
1696835100,1015710651192400206
1696835630,1015710651192400206
1696836140,1015710651192400206
1696836700,1015724849706155742
1696837230,1015727349358280068
1696837785,1015729518950677771
1696838320,1015730177454956582
1696838880,1015730177454956582
1696839425,1015730177454956582
1696839950,1015730177454956582
1696840500,1015730177454956582
1696841050,1015741778433589530
1696841590,1015741778433589530
1696842140,1015741778433589530
1696842700,1015741778433589530
1696843265,1015748975955830235
1696843835,1015748975955830235
1696844370,1015748975955830235
1696844915,1015748975955830235
1696845445,1015748975955830235
1696846000,1015748975955830235
1696846555,1015762552049577261
1696847110,1015765006264991325
1696847645,1015765006264991325
1696848175,1015765006264991325
1696848715,1015765006264991325
1696849260,1015765006264991325
1696849795,1015765006264991325
1696850350,1015765006264991325
1696850875,1015765006264991325
1696851415,1015765006264991325
1696851950,1015765006264991325
1696852475,1015765006264991325
1696853005,1015787137859212895
1696853530,1015788459699454020
1696854070,1015788459699454020
1696854615,1015788459699454020
1696855155,1015793623745336260
1696855710,1015793623745336260
1696856260,1015798580475507899
1696856800,1015799899757302632
1696857350,1015803348136981976
1696857915,1015803348136981976
1696858435,1015803348136981976
1696858965,1015808622604997483
1696859485,1015808622604997483
1696860080,1015808622604997483
1696860615,1015808622604997483
1696861190,1015808622604997483
1696861735,1015819073654829962
1696862250,1015821747281021491
1696862795,1015821747281021491
1696863340,1015821747281021491
1696863890,1015827225916649774
1696864435,1015830012301771124
1696864980,1015831179558313480
1696865505,1015834210273061339
1696866060,1015835678569373717
1696866635,1015836920971506837
1696867180,1015836920971506837
1696867735,1015836920971506837
1696868290,1015843208279269075
1696868850,1015843208279269075
1696869395,1015843208279269075
1696869935,1015843208279269075
1696870500,1015843208279269075
1696871030,1015853373354272559
1696871575,1015856253466378621
1696872140,1015856253466378621
1696872680,1015856253466378621
1696873215,1015862013690590745
1696873765,1015864724356462850
1696874350,1015867002068758160
1696874885,1015869260956984914
1696875445,1015871519820185981
1696876015,1015873778511720280
1696876570,1015876055425611849
1696877120,1015877184376159661
1696877685,1015879442137736884
1696878230,1015881699899314106
1696878780,1015883957660891328
1696879300,1015886234237148361
1696879845,1015887344303257162
1696880405,1015889620879514194
1696880980,1015892330174279828
1696881535,1015894136342268369
1696882090,1015896412865965268
1696882640,1015898689389662168
1696883185,1015900928284868209
1696883725,1015902282910539091
1696884245,1015904560177435916
1696884800,1015907082396567503
1696885350,1015908211556288627
1696885920,1015910469875730875
1696886460,1015912747827237790
1696887010,1015915271626765832
1696887540,1015916364011991531
1696888085,1015919095040297643
1696888615,1015921355147682228
1696889145,1015922485201374521
1696889670,1015924745308759106
1696890230,1015927005419258005
1696890815,1015929284367257778
1696891365,1015931544480976560
1696891920,1015932674532386360
1696892450,1015935160263127984
1696892985,1015937739803609768
1696893545,1015939018253826120
1696894105,1015941274342443212
1696894675,1015943549231798781
1696895200,1015945805320415873
1696895760,1015946933364724419
1696896300,1015949866279926639
1696896850,1015950994324235186
1696897410,1015953946040175882
1696897955,1015955074084484428
1696898510,1015957800191563414
1696899060,1015960056280180507
1696899600,1015962331169536075
1696900120,1015963666021967855
1696900675,1015966617737908551
1696901250,1015968873826525643
1696901785,1015970001870834189
1696902330,1015972276760189758
1696902865,1015974758418846458
