open_timestamp,open_price,high_price,low_price,close_price,volume,close_timestamp,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1696192260000,1.05600000,1.05610000,1.05600000,1.05600000,10460.60000000,1696192319999,11046.39541000,27,18.10000000,19.11541000,0
1696192320000,1.05600000,1.05610000,1.05600000,1.05600000,3019.60000000,1696192379999,3188.70668000,14,90.80000000,95.89388000,0
1696192380000,1.05600000,1.05600000,1.05600000,1.05600000,958.20000000,1696192439999,1011.85920000,9,0.00000000,0.00000000,0
1696192440000,1.05600000,1.05600000,1.05600000,1.05600000,1737.80000000,1696192499999,1835.11680000,13,0.00000000,0.00000000,0
1696192500000,1.05600000,1.05600000,1.05590000,1.05590000,9781.90000000,1696192559999,10329.34190000,16,316.70000000,334.43520000,0
1696192560000,1.05590000,1.05590000,1.05590000,1.05590000,2586.70000000,1696192619999,2731.29653000,11,0.00000000,0.00000000,0
1696192620000,1.05590000,1.05600000,1.05590000,1.05590000,2686.80000000,1696192679999,2837.00077000,13,86.50000000,91.34400000,0
1696192680000,1.05590000,1.05590000,1.05590000,1.05590000,4954.10000000,1696192739999,5231.03419000,14,0.00000000,0.00000000,0
1696192740000,1.05590000,1.05590000,1.05590000,1.05590000,4189.40000000,1696192799999,4423.58746000,15,0.00000000,0.00000000,0
1696192800000,1.05590000,1.05600000,1.05590000,1.05590000,838.40000000,1696192859999,885.26979000,9,32.30000000,34.10880000,0
1696192860000,1.05590000,1.05590000,1.05590000,1.05590000,4347.50000000,1696192919999,4590.52525000,16,0.00000000,0.00000000,0
1696192920000,1.05590000,1.05600000,1.05590000,1.05590000,2570.50000000,1696192979999,2714.20356000,15,126.10000000,133.16160000,0
1696192980000,1.05590000,1.05590000,1.05590000,1.05590000,8562.90000000,1696193039999,9041.56611000,16,0.00000000,0.00000000,0
1696193040000,1.05590000,1.05600000,1.05590000,1.05590000,2893.90000000,1696193099999,3055.67089000,11,18.80000000,19.85280000,0
1696193100000,1.05590000,1.05590000,1.05590000,1.05590000,4219.70000000,1696193159999,4455.58123000,14,0.00000000,0.00000000,0
1696193160000,1.05590000,1.05600000,1.05590000,1.05590000,1580.20000000,1696193219999,1668.53394000,9,7.60000000,8.02560000,0
1696193220000,1.05590000,1.05590000,1.05590000,1.05590000,3869.30000000,1696193279999,4085.59387000,13,0.00000000,0.00000000,0
1696193280000,1.05590000,1.05590000,1.05590000,1.05590000,1119.70000000,1696193339999,1182.29123000,10,0.00000000,0.00000000,0
1696193340000,1.05590000,1.05590000,1.05590000,1.05590000,1482.60000000,1696193399999,1565.47734000,10,0.00000000,0.00000000,0
1696193400000,1.05590000,1.05600000,1.05590000,1.05590000,1945.20000000,1696193459999,2053.94436000,13,76.80000000,81.10080000,0
1696193460000,1.05600000,1.05600000,1.05590000,1.05590000,3558.80000000,1696193519999,3757.73842000,29,15.00000000,15.84000000,0
1696193520000,1.05600000,1.05600000,1.05590000,1.05590000,2242.40000000,1696193579999,2367.75370000,16,35.40000000,37.38240000,0
1696193580000,1.05590000,1.05590000,1.05580000,1.05580000,3257.50000000,1696193639999,3439.40575000,14,0.00000000,0.00000000,0
1696193640000,1.05580000,1.05580000,1.05580000,1.05580000,1757.50000000,1696193699999,1855.56850000,16,0.00000000,0.00000000,0
1696193700000,1.05580000,1.05580000,1.05580000,1.05580000,2857.30000000,1696193759999,3016.73734000,14,0.00000000,0.00000000,0
1696193760000,1.05580000,1.05580000,1.05580000,1.05580000,1681.90000000,1696193819999,1775.75002000,9,0.00000000,0.00000000,0
1696193820000,1.05580000,1.05580000,1.05570000,1.05570000,23140.30000000,1696193879999,24431.40431000,18,0.00000000,0.00000000,0
1696193880000,1.05570000,1.05580000,1.05570000,1.05570000,1810.50000000,1696193939999,1911.34577000,14,9.20000000,9.71336000,0
1696193940000,1.05570000,1.05570000,1.05570000,1.05570000,3023.70000000,1696193999999,3192.12009000,15,0.00000000,0.00000000,0
1696194000000,1.05570000,1.05570000,1.05570000,1.05570000,2266.40000000,1696194059999,2392.63848000,14,0.00000000,0.00000000,0
1696194060000,1.05570000,1.05580000,1.05570000,1.05570000,683.30000000,1696194119999,721.36406000,26,42.50000000,44.87150000,0
1696194120000,1.05570000,1.05570000,1.05570000,1.05570000,2650.00000000,1696194179999,2797.60500000,25,0.00000000,0.00000000,0
1696194180000,1.05570000,1.05570000,1.05570000,1.05570000,2598.60000000,1696194239999,2743.34202000,10,0.00000000,0.00000000,0
1696194240000,1.05570000,1.05570000,1.05570000,1.05570000,2570.10000000,1696194299999,2713.25457000,11,0.00000000,0.00000000,0
1696194300000,1.05570000,1.05580000,1.05570000,1.05570000,3617.60000000,1696194359999,3819.10522000,18,49.00000000,51.73420000,0
1696194360000,1.05570000,1.05580000,1.05570000,1.05570000,5519.20000000,1696194419999,5826.81119000,14,1917.50000000,2024.49650000,0
1696194420000,1.05570000,1.05570000,1.05570000,1.05570000,1546.30000000,1696194479999,1632.42891000,16,0.00000000,0.00000000,0
1696194480000,1.05570000,1.05570000,1.05570000,1.05570000,3178.40000000,1696194539999,3355.43688000,12,0.00000000,0.00000000,0
1696194540000,1.05570000,1.05570000,1.05570000,1.05570000,2115.90000000,1696194599999,2233.75563000,13,0.00000000,0.00000000,0
1696194600000,1.05570000,1.05570000,1.05570000,1.05570000,2439.60000000,1696194659999,2575.48572000,14,0.00000000,0.00000000,0
1696194660000,1.05570000,1.05570000,1.05570000,1.05570000,1464.00000000,1696194719999,1545.54480000,13,0.00000000,0.00000000,0
1696194720000,1.05570000,1.05580000,1.05570000,1.05570000,2958.60000000,1696194779999,3123.39515000,14,11.30000000,11.93054000,0
1696194780000,1.05570000,1.05580000,1.05570000,1.05570000,1255.60000000,1696194839999,1325.54681000,10,98.90000000,104.41862000,0
1696194840000,1.05570000,1.05570000,1.05570000,1.05570000,1624.10000000,1696194899999,1714.56237000,13,0.00000000,0.00000000,0
1696194900000,1.05570000,1.05570000,1.05570000,1.05570000,1439.30000000,1696194959999,1519.46901000,9,0.00000000,0.00000000,0
1696194960000,1.05570000,1.05580000,1.05570000,1.05570000,2201.00000000,1696195019999,2323.60221000,13,65.10000000,68.73258000,0
1696195020000,1.05570000,1.05580000,1.05570000,1.05570000,3193.20000000,1696195079999,3371.16124000,12,1000.00000000,1055.80000000,0
1696195080000,1.05570000,1.05580000,1.05570000,1.05570000,1491.60000000,1696195139999,1574.69430000,18,121.80000000,128.59644000,0
1696195140000,1.05570000,1.05570000,1.05570000,1.05570000,2419.50000000,1696195199999,2554.26615000,12,0.00000000,0.00000000,0
1696195200000,1.05570000,1.05580000,1.05570000,1.05570000,2853.30000000,1696195259999,3012.23550000,13,66.90000000,70.63302000,0
1696195260000,1.05570000,1.05580000,1.05570000,1.05570000,600.30000000,1696195319999,633.73818000,7,14.70000000,15.52026000,0
1696195320000,1.05570000,1.05580000,1.05570000,1.05580000,5163.80000000,1696195379999,5451.42568000,13,20.20000000,21.32716000,0
1696195380000,1.05570000,1.05580000,1.05570000,1.05570000,1780.80000000,1696195439999,1880.00003000,14,94.70000000,99.98426000,0
1696195440000,1.05570000,1.05570000,1.05560000,1.05560000,6724.00000000,1696195499999,7097.91261000,9,146.20000000,154.34334000,0
1696195500000,1.05560000,1.05560000,1.05560000,1.05560000,279.30000000,1696195559999,294.82908000,4,0.00000000,0.00000000,0
1696195560000,1.05560000,1.05570000,1.05560000,1.05560000,913.00000000,1696195619999,963.77227000,10,94.70000000,99.97479000,0
1696195620000,1.05560000,1.05560000,1.05560000,1.05560000,2416.10000000,1696195679999,2550.43516000,17,0.00000000,0.00000000,0
1696195680000,1.05560000,1.05570000,1.05560000,1.05560000,3829.80000000,1696195739999,4042.78516000,16,482.80000000,509.69196000,0
1696195740000,1.05560000,1.05570000,1.05560000,1.05560000,2382.40000000,1696195799999,2514.87091000,12,94.70000000,99.97479000,0
1696195800000,1.05560000,1.05560000,1.05550000,1.05550000,7585.10000000,1696195859999,8006.55608000,15,0.00000000,0.00000000,0
1696195860000,1.05550000,1.05550000,1.05550000,1.05550000,577.30000000,1696195919999,609.34015000,8,0.00000000,0.00000000,0
1696195920000,1.05550000,1.05560000,1.05550000,1.05560000,669.10000000,1696195979999,706.25271000,7,176.60000000,186.41896000,0
1696195980000,1.05550000,1.05550000,1.05550000,1.05550000,2432.60000000,1696196039999,2567.60930000,10,0.00000000,0.00000000,0
1696196040000,1.05550000,1.05550000,1.05550000,1.05550000,356.30000000,1696196099999,376.07465000,4,0.00000000,0.00000000,0
1696196100000,1.05550000,1.05550000,1.05550000,1.05550000,551.90000000,1696196159999,582.53045000,6,0.00000000,0.00000000,0
1696196160000,1.05550000,1.05550000,1.05550000,1.05550000,3010.40000000,1696196219999,3177.47720000,10,0.00000000,0.00000000,0
1696196220000,1.05550000,1.05550000,1.05550000,1.05550000,832.40000000,1696196279999,878.59820000,13,0.00000000,0.00000000,0
1696196280000,1.05550000,1.05560000,1.05550000,1.05550000,7549.80000000,1696196339999,7968.91299000,19,990.90000000,1045.99404000,0
1696196340000,1.05550000,1.05560000,1.05540000,1.05540000,36379.90000000,1696196399999,38398.61970000,23,1589.10000000,1677.45396000,0
1696196400000,1.05540000,1.05540000,1.05530000,1.05540000,3679.90000000,1696196459999,3883.46157000,21,631.00000000,665.95740000,0
1696196460000,1.05530000,1.05540000,1.05530000,1.05530000,2225.10000000,1696196519999,2348.26434000,18,1163.10000000,1227.53574000,0
1696196520000,1.05540000,1.05540000,1.05530000,1.05540000,9522.20000000,1696196579999,10048.96836000,21,1907.00000000,2012.64780000,0
1696196580000,1.05530000,1.05540000,1.05530000,1.05540000,1616.10000000,1696196639999,1705.60364000,17,1333.10000000,1406.95374000,0
1696196640000,1.05540000,1.05540000,1.05520000,1.05530000,7978.10000000,1696196699999,8419.25077000,22,1239.30000000,1307.92509000,0
1696196700000,1.05520000,1.05530000,1.05520000,1.05530000,3653.20000000,1696196759999,3854.99534000,23,1387.00000000,1463.70110000,0
1696196760000,1.05520000,1.05530000,1.05520000,1.05530000,1120.80000000,1696196819999,1182.67477000,12,66.10000000,69.75533000,0
1696196820000,1.05520000,1.05530000,1.05520000,1.05520000,2222.10000000,1696196879999,2344.87115000,20,1112.30000000,1173.81019000,0
1696196880000,1.05530000,1.05530000,1.05520000,1.05530000,4073.20000000,1696196939999,4298.13444000,19,938.00000000,989.87140000,0
1696196940000,1.05520000,1.05530000,1.05510000,1.05520000,3248.90000000,1696196999999,3428.13477000,31,984.20000000,1038.55808000,0
1696197000000,1.05510000,1.05520000,1.05510000,1.05520000,2993.00000000,1696197059999,3158.07591000,25,1616.10000000,1705.30872000,0
1696197060000,1.05520000,1.05520000,1.05510000,1.05520000,3127.90000000,1696197119999,3300.34254000,21,952.50000000,1005.07800000,0
1696197120000,1.05510000,1.05520000,1.05510000,1.05520000,4102.70000000,1696197179999,4328.84221000,25,834.40000000,880.45888000,0
1696197180000,1.05520000,1.05540000,1.05510000,1.05540000,8547.00000000,1696197239999,9018.66453000,19,7214.90000000,7613.16400000,0
1696197240000,1.05530000,1.05540000,1.05530000,1.05530000,1383.40000000,1696197299999,1459.94814000,24,461.20000000,486.75048000,0
1696197300000,1.05540000,1.05540000,1.05530000,1.05540000,931.20000000,1696197359999,982.76659000,15,712.30000000,751.76142000,0
1696197360000,1.05530000,1.05540000,1.05530000,1.05540000,2950.10000000,1696197419999,3113.28899000,22,484.60000000,511.44684000,0
1696197420000,1.05530000,1.05540000,1.05530000,1.05540000,3079.00000000,1696197479999,3249.33279000,18,640.90000000,676.40586000,0
1696197480000,1.05540000,1.05540000,1.05530000,1.05530000,4344.90000000,1696197539999,4585.19474000,14,217.70000000,229.76058000,0
1696197540000,1.05540000,1.05540000,1.05530000,1.05540000,3004.40000000,1696197599999,3170.66321000,22,1198.90000000,1265.31906000,0
1696197600000,1.05540000,1.05540000,1.05530000,1.05530000,2206.40000000,1696197659999,2328.54726000,26,1333.40000000,1407.27036000,0
1696197660000,1.05530000,1.05540000,1.05530000,1.05540000,4053.50000000,1696197719999,4278.01750000,8,3589.50000000,3788.35830000,0
1696197720000,1.05540000,1.05540000,1.05520000,1.05520000,9430.00000000,1696197779999,9951.71293000,18,2673.20000000,2821.28345000,0
1696197780000,1.05520000,1.05530000,1.05520000,1.05530000,1550.50000000,1696197839999,1636.16327000,19,756.70000000,798.54551000,0
1696197840000,1.05520000,1.05530000,1.05500000,1.05510000,2477.50000000,1696197899999,2614.02475000,26,1476.80000000,1558.21089000,0
1696197900000,1.05510000,1.05510000,1.05490000,1.05500000,9894.50000000,1696197959999,10437.88494000,29,738.80000000,779.49161000,0
1696197960000,1.05490000,1.05500000,1.05490000,1.05500000,3443.90000000,1696198019999,3632.98561000,15,155.00000000,163.52500000,0
1696198020000,1.05490000,1.05500000,1.05490000,1.05490000,2695.20000000,1696198079999,2843.17743000,19,109.50000000,115.52250000,0
1696198080000,1.05500000,1.05500000,1.05480000,1.05480000,9034.80000000,1696198139999,9530.87296000,13,737.80000000,778.37800000,0
1696198140000,1.05480000,1.05490000,1.05480000,1.05480000,2395.50000000,1696198199999,2526.81006000,16,366.60000000,386.72634000,0
1696198200000,1.05480000,1.05490000,1.05480000,1.05490000,2102.90000000,1696198259999,2218.15041000,16,114.90000000,121.20801000,0
1696198260000,1.05490000,1.05490000,1.05480000,1.05490000,4129.60000000,1696198319999,4356.15095000,16,2488.70000000,2625.32963000,0
1696198320000,1.05480000,1.05490000,1.05480000,1.05480000,9564.50000000,1696198379999,10088.87161000,21,2370.10000000,2500.21849000,0
1696198380000,1.05480000,1.05490000,1.05480000,1.05490000,2441.60000000,1696198439999,2575.49765000,21,979.70000000,1033.48553000,0
1696198440000,1.05490000,1.05490000,1.05480000,1.05480000,9836.50000000,1696198499999,10375.65205000,17,1118.50000000,1179.90565000,0
1696198500000,1.05480000,1.05490000,1.05480000,1.05490000,11764.10000000,1696198559999,12409.92023000,34,11475.50000000,12105.50495000,0
1696198560000,1.05490000,1.05510000,1.05480000,1.05510000,14696.10000000,1696198619999,15504.09330000,48,12454.40000000,13139.42802000,0
1696198620000,1.05510000,1.05520000,1.05510000,1.05520000,17968.90000000,1696198679999,18960.53176000,59,15789.70000000,16661.25784000,0
1696198680000,1.05510000,1.05520000,1.05510000,1.05510000,88575.90000000,1696198739999,93465.00576000,59,85736.70000000,90469.36584000,0
1696198740000,1.05520000,1.05530000,1.05520000,1.05520000,30607.30000000,1696198799999,32297.38077000,27,27943.40000000,29486.43349000,0
1696198800000,1.05520000,1.05530000,1.05520000,1.05530000,36755.00000000,1696198859999,38785.96452000,34,20885.20000000,22040.15156000,0
1696198860000,1.05530000,1.05540000,1.05530000,1.05540000,32501.10000000,1696198919999,34299.16558000,50,27056.90000000,28553.90132000,0
1696198920000,1.05540000,1.05540000,1.05530000,1.05540000,6831.20000000,1696198979999,7209.15070000,17,1853.40000000,1956.07836000,0
1696198980000,1.05540000,1.05540000,1.05530000,1.05530000,5025.90000000,1696199039999,5304.09994000,26,2676.70000000,2824.98918000,0
1696199040000,1.05530000,1.05540000,1.05530000,1.05530000,11104.30000000,1696199099999,11718.84710000,27,4793.10000000,5058.63774000,0
1696199100000,1.05540000,1.05540000,1.05530000,1.05530000,5969.10000000,1696199159999,6299.31884000,48,1276.10000000,1346.79594000,0
1696199160000,1.05530000,1.05540000,1.05530000,1.05530000,4872.70000000,1696199219999,5142.38258000,42,2222.70000000,2345.83758000,0
1696199220000,1.05540000,1.05540000,1.05530000,1.05540000,6475.40000000,1696199279999,6833.63479000,29,1451.70000000,1532.12418000,0
1696199280000,1.05530000,1.05540000,1.05530000,1.05530000,6094.40000000,1696199339999,6431.86901000,23,4486.90000000,4735.47426000,0
1696199340000,1.05540000,1.05540000,1.05530000,1.05530000,6684.20000000,1696199399999,7054.03585000,20,1995.90000000,2106.47286000,0
1696199400000,1.05530000,1.05540000,1.05530000,1.05530000,5365.10000000,1696199459999,5661.80191000,24,118.80000000,125.38152000,0
1696199460000,1.05530000,1.05540000,1.05530000,1.05530000,7516.50000000,1696199519999,7932.16871000,17,62.60000000,66.06804000,0
1696199520000,1.05540000,1.05540000,1.05530000,1.05530000,1987.10000000,1696199579999,2096.98886000,18,22.30000000,23.53542000,0
1696199580000,1.05530000,1.05540000,1.05530000,1.05530000,2536.50000000,1696199639999,2676.77159000,11,31.40000000,33.13956000,0
1696199640000,1.05540000,1.05540000,1.05530000,1.05530000,7223.30000000,1696199699999,7623.17080000,33,4223.10000000,4457.05974000,0
1696199700000,1.05530000,1.05540000,1.05530000,1.05530000,4530.70000000,1696199759999,4781.31248000,37,647.70000000,683.58258000,0
1696199760000,1.05530000,1.05530000,1.05530000,1.05530000,32237.00000000,1696199819999,34019.70610000,26,0.00000000,0.00000000,0
1696199820000,1.05520000,1.05520000,1.05510000,1.05510000,9540.70000000,1696199879999,10066.48684000,29,471.10000000,497.10472000,0
1696199880000,1.05510000,1.05520000,1.05510000,1.05510000,4339.30000000,1696199939999,4578.39767000,14,22.40000000,23.63648000,0
1696199940000,1.05510000,1.05520000,1.05510000,1.05510000,2781.50000000,1696199999999,2934.77604000,18,153.90000000,162.39528000,0
1696200000000,1.05510000,1.05520000,1.05510000,1.05510000,3209.50000000,1696200059999,3386.35644000,19,129.90000000,137.07048000,0
1696200060000,1.05510000,1.05520000,1.05510000,1.05520000,3605.40000000,1696200119999,3804.07956000,20,220.20000000,232.35504000,0
1696200120000,1.05510000,1.05510000,1.05510000,1.05510000,4989.10000000,1696200179999,5263.99941000,16,0.00000000,0.00000000,0
1696200180000,1.05510000,1.05510000,1.05480000,1.05480000,9292.80000000,1696200239999,9803.44754000,35,3969.50000000,4187.82134000,0
1696200240000,1.05480000,1.05490000,1.05480000,1.05480000,7706.30000000,1696200299999,8128.61230000,25,70.60000000,74.47594000,0
1696200300000,1.05480000,1.05490000,1.05480000,1.05480000,3906.10000000,1696200359999,4120.18622000,26,319.40000000,336.93506000,0
1696200360000,1.05480000,1.05490000,1.05480000,1.05490000,3894.30000000,1696200419999,4107.71339000,22,57.50000000,60.65675000,0
1696200420000,1.05480000,1.05490000,1.05480000,1.05480000,8350.90000000,1696200479999,8808.84146000,32,3121.40000000,3292.76486000,0
1696200480000,1.05480000,1.05490000,1.05480000,1.05480000,14864.10000000,1696200539999,15679.44496000,24,7922.80000000,8357.76172000,0
1696200540000,1.05480000,1.05480000,1.05480000,1.05480000,3650.40000000,1696200599999,3850.44192000,18,0.00000000,0.00000000,0
1696200600000,1.05480000,1.05490000,1.05480000,1.05480000,3626.80000000,1696200659999,3825.61124000,22,626.00000000,660.36740000,0
1696200660000,1.05480000,1.05490000,1.05480000,1.05480000,6669.10000000,1696200719999,7034.61975000,25,530.70000000,559.83543000,0
1696200720000,1.05480000,1.05490000,1.05480000,1.05480000,6600.80000000,1696200779999,6962.60301000,30,791.70000000,835.16433000,0
1696200780000,1.05480000,1.05490000,1.05480000,1.05480000,8879.60000000,1696200839999,9366.60366000,23,4015.80000000,4236.26742000,0
1696200840000,1.05480000,1.05490000,1.05480000,1.05480000,4445.60000000,1696200899999,4689.31486000,17,959.80000000,1012.49302000,0
1696200900000,1.05480000,1.05490000,1.05470000,1.05470000,86338.50000000,1696200959999,91068.45010000,32,104.90000000,110.65901000,0
1696200960000,1.05470000,1.05480000,1.05470000,1.05470000,42178.10000000,1696201019999,44485.36902000,24,1269.50000000,1339.06860000,0
1696201020000,1.05460000,1.05470000,1.05460000,1.05460000,14124.70000000,1696201079999,14895.91699000,21,83.70000000,88.27839000,0
1696201080000,1.05470000,1.05470000,1.05460000,1.05460000,7123.40000000,1696201139999,7512.75685000,21,4192.10000000,4421.40787000,0
1696201140000,1.05460000,1.05470000,1.05460000,1.05460000,9098.00000000,1696201199999,9595.40296000,23,6521.60000000,6878.33152000,0
1696201200000,1.05470000,1.05470000,1.05460000,1.05470000,12563.20000000,1696201259999,13250.10336000,36,9526.40000000,10047.49408000,0
1696201260000,1.05470000,1.05470000,1.05460000,1.05460000,12330.40000000,1696201319999,13004.60193000,41,9620.90000000,10147.16323000,0
1696201320000,1.05470000,1.05470000,1.05460000,1.05470000,9296.60000000,1696201379999,9804.90130000,23,7069.40000000,7456.09618000,0
1696201380000,1.05460000,1.05470000,1.05460000,1.05470000,4881.70000000,1696201439999,5148.37596000,29,1351.40000000,1425.32158000,0
1696201440000,1.05470000,1.05470000,1.05460000,1.05470000,5735.50000000,1696201499999,6048.88700000,17,2287.00000000,2412.09890000,0
1696201500000,1.05470000,1.05470000,1.05460000,1.05470000,3636.00000000,1696201559999,3834.74468000,29,2190.80000000,2310.63676000,0
1696201560000,1.05460000,1.05470000,1.05460000,1.05470000,2762.10000000,1696201619999,2912.96425000,16,535.90000000,565.21373000,0
1696201620000,1.05470000,1.05470000,1.05460000,1.05470000,4703.80000000,1696201679999,4960.80584000,24,1783.60000000,1881.16292000,0
1696201680000,1.05470000,1.05470000,1.05460000,1.05470000,3551.90000000,1696201739999,3746.15008000,11,3163.40000000,3336.43798000,0
1696201740000,1.05470000,1.05470000,1.05460000,1.05470000,2999.20000000,1696201799999,3163.02476000,19,684.40000000,721.83668000,0
1696201800000,1.05460000,1.05470000,1.05460000,1.05470000,3146.50000000,1696201859999,3318.34067000,20,417.70000000,440.54819000,0
1696201860000,1.05470000,1.05470000,1.05460000,1.05470000,2046.00000000,1696201919999,2157.76293000,15,513.30000000,541.37751000,0
1696201920000,1.05470000,1.05470000,1.05460000,1.05470000,6180.50000000,1696201979999,6518.22427000,18,2689.70000000,2836.82659000,0
1696201980000,1.05470000,1.05470000,1.05460000,1.05470000,3715.70000000,1696202039999,3918.73738000,26,1601.60000000,1689.20752000,0
1696202040000,1.05470000,1.05470000,1.05460000,1.05460000,4279.10000000,1696202099999,4512.93948000,22,2006.20000000,2115.93914000,0
1696202100000,1.05470000,1.05470000,1.05460000,1.05460000,8415.50000000,1696202159999,8875.61258000,35,6262.80000000,6605.37516000,0
1696202160000,1.05460000,1.05470000,1.05460000,1.05460000,7881.40000000,1696202219999,8312.24146000,22,5170.20000000,5453.00994000,0
1696202220000,1.05470000,1.05470000,1.05460000,1.05460000,3368.30000000,1696202279999,3552.43594000,18,2267.60000000,2391.63772000,0
1696202280000,1.05470000,1.05470000,1.05460000,1.05470000,22642.60000000,1696202339999,23880.11809000,26,12321.30000000,12995.27511000,0
1696202340000,1.05470000,1.05470000,1.05460000,1.05470000,20829.80000000,1696202399999,21968.66124000,27,15541.60000000,16391.72552000,0
1696202400000,1.05470000,1.05470000,1.05460000,1.05460000,6782.80000000,1696202459999,7153.56191000,31,4210.30000000,4440.60341000,0
1696202460000,1.05460000,1.05470000,1.05460000,1.05470000,2791.50000000,1696202519999,2944.11036000,21,1944.60000000,2050.96962000,0
1696202520000,1.05460000,1.05470000,1.05460000,1.05470000,1144.80000000,1696202579999,1207.37486000,15,687.80000000,725.42266000,0
1696202580000,1.05470000,1.05470000,1.05460000,1.05470000,16450.30000000,1696202639999,17350.00401000,32,15176.30000000,16006.44361000,0
1696202640000,1.05470000,1.05470000,1.05460000,1.05470000,6816.70000000,1696202699999,7189.13658000,20,2447.60000000,2581.48372000,0
1696202700000,1.05460000,1.05470000,1.05460000,1.05470000,4157.80000000,1696202759999,4385.10357000,18,2876.90000000,3034.26643000,0
1696202760000,1.05460000,1.05470000,1.05460000,1.05470000,39203.70000000,1696202819999,41347.26057000,34,30385.50000000,32047.58685000,0
1696202820000,1.05470000,1.05480000,1.05470000,1.05480000,27462.70000000,1696202879999,28965.02420000,19,26913.20000000,28385.46655000,0
1696202880000,1.05470000,1.05480000,1.05470000,1.05480000,3845.50000000,1696202939999,4056.12121000,16,2723.60000000,2872.85328000,0
1696202940000,1.05470000,1.05480000,1.05470000,1.05480000,3065.50000000,1696202999999,3233.26999000,16,871.40000000,919.15272000,0
1696203000000,1.05480000,1.05480000,1.05470000,1.05480000,10151.50000000,1696203059999,10707.68502000,18,8979.70000000,9471.78756000,0
1696203060000,1.05480000,1.05480000,1.05470000,1.05480000,3237.50000000,1696203119999,3414.74840000,18,1571.50000000,1657.61820000,0
1696203120000,1.05480000,1.05480000,1.05470000,1.05470000,5693.60000000,1696203179999,6005.12597000,21,860.50000000,907.65540000,0
1696203180000,1.05470000,1.05480000,1.05470000,1.05480000,5265.70000000,1696203239999,5553.86608000,17,1322.90000000,1395.39492000,0
1696203240000,1.05480000,1.05480000,1.05470000,1.05480000,4892.30000000,1696203299999,5159.92637000,11,175.60000000,185.22288000,0
1696203300000,1.05470000,1.05480000,1.05470000,1.05470000,5670.10000000,1696203359999,5980.46254000,23,2080.70000000,2194.72236000,0
1696203360000,1.05470000,1.05480000,1.05470000,1.05480000,12188.30000000,1696203419999,12855.96698000,20,9669.70000000,10199.59956000,0
1696203420000,1.05480000,1.05490000,1.05470000,1.05480000,34673.90000000,1696203479999,36573.90626000,38,33108.00000000,34922.33193000,0
1696203480000,1.05480000,1.05490000,1.05480000,1.05480000,10371.80000000,1696203539999,10941.09452000,19,9198.80000000,9703.81412000,0
1696203540000,1.05490000,1.05490000,1.05480000,1.05490000,3941.10000000,1696203599999,4157.28384000,17,2115.60000000,2231.74644000,0
1696203600000,1.05490000,1.05490000,1.05480000,1.05490000,4340.10000000,1696203659999,4578.36414000,11,4266.60000000,4500.83634000,0
1696203660000,1.05490000,1.05500000,1.05480000,1.05500000,26407.90000000,1696203719999,27858.14442000,22,26222.70000000,27662.79154000,0
1696203720000,1.05500000,1.05500000,1.05490000,1.05500000,2838.10000000,1696203779999,2994.18912000,15,2774.30000000,2926.88650000,0
1696203780000,1.05490000,1.05510000,1.05490000,1.05510000,3839.70000000,1696203839999,4051.04247000,12,3643.70000000,3844.28207000,0
1696203840000,1.05500000,1.05510000,1.05500000,1.05500000,1956.00000000,1696203899999,2063.76814000,14,1881.40000000,1985.06514000,0
1696203900000,1.05510000,1.05510000,1.05510000,1.05510000,3090.30000000,1696203959999,3260.57553000,8,3090.30000000,3260.57553000,0
1696203960000,1.05510000,1.05510000,1.05500000,1.05510000,5005.80000000,1696204019999,5281.55015000,14,4311.50000000,4549.06365000,0
1696204020000,1.05500000,1.05510000,1.05500000,1.05500000,15140.40000000,1696204079999,15973.32948000,14,2074.80000000,2189.12148000,0
1696204080000,1.05500000,1.05510000,1.05500000,1.05510000,17302.60000000,1696204139999,18254.68469000,10,4416.90000000,4660.27119000,0
1696204140000,1.05510000,1.05510000,1.05500000,1.05500000,2274.60000000,1696204199999,2399.92923000,9,2262.30000000,2386.95273000,0
1696204200000,1.05510000,1.05510000,1.05510000,1.05510000,3151.50000000,1696204259999,3325.14765000,14,3151.50000000,3325.14765000,0
1696204260000,1.05510000,1.05510000,1.05500000,1.05510000,2059.00000000,1696204319999,2172.42392000,12,1789.20000000,1887.78492000,0
1696204320000,1.05510000,1.05510000,1.05500000,1.05500000,1581.80000000,1696204379999,1668.93340000,12,1344.00000000,1418.05440000,0
1696204380000,1.05500000,1.05510000,1.05500000,1.05510000,2072.50000000,1696204439999,2186.58973000,13,1022.30000000,1078.62873000,0
1696204440000,1.05510000,1.05510000,1.05500000,1.05510000,3810.00000000,1696204499999,4019.89549000,13,3454.90000000,3645.26499000,0
1696204500000,1.05510000,1.05510000,1.05500000,1.05510000,1986.50000000,1696204559999,2095.94635000,11,1888.50000000,1992.55635000,0
1696204560000,1.05500000,1.05550000,1.05500000,1.05550000,2862.20000000,1696204619999,3019.94590000,12,1063.20000000,1121.99400000,0
1696204620000,1.05550000,1.05550000,1.05550000,1.05550000,1165.50000000,1696204679999,1230.18525000,10,1165.50000000,1230.18525000,0
1696204680000,1.05540000,1.05550000,1.05540000,1.05550000,2487.50000000,1696204739999,2625.39355000,9,860.50000000,908.25775000,0
